mission,type_mission,destination,robinson,fontenay_aux_roses,sceaux,saint_remy_les_chevreuse,courcelle_sur_yvette,gif_sur_yvette,la_hacquiniere,bures_sur_yvette,orsay_ville,le_guichet,lozere,palaiseau_villebon,palaiseau,massy_palaiseau,massy_verrieres,les_baconnets,fontaine_michalon,antony,la_croix_de_berny,parc_de_sceaux,bourg_la_reine,bagneux,arcueil_cachan,laplace,gentilly,cite_universitaire,denfert_rochereau,port_royal,luxembourg,saint_michel_notre_dame,chatelet_les_halles,gare_du_nord,la_plaine_stade_de_france,la_courneuve_aubervilliers,le_bourget,drancy,le_blanc_mesnil,aulnay_sous_bois,sevran_beaudottes,villepinte,parc_des_expositions,aeroport_cdg_1_rer,aeroport_charles_de_gaulle_2,sevran_livry,vert_galant,villeparisis_mitry_le_neuf,mitry_claye,gare_depart,nb_arrets_desservis,date_observation
LORE98,LORE,Orsay-Ville,,,,,,,,,,2026-04-17 09:16:38+02:00,2026-04-17 09:14:17+02:00,2026-04-17 09:11:24+02:00,2026-04-17 09:09:19+02:00,2026-04-17 09:06:52+02:00,,2026-04-17 09:02:43+02:00,2026-04-17 09:00:59+02:00,2026-04-17 08:58:44+02:00,2026-04-17 08:56:49+02:00,,2026-04-17 08:53:54+02:00,2026-04-17 08:51:11+02:00,2026-04-17 08:49:23+02:00,2026-04-17 08:47:15+02:00,2026-04-17 08:45:19+02:00,2026-04-17 08:43:32+02:00,2026-04-17 08:40:54+02:00,2026-04-17 08:38:36+02:00,2026-04-17 08:37:01+02:00,2026-04-17 08:35:09+02:00,2026-04-17 08:32:47+02:00,2026-04-17 08:29:00+02:00,2026-04-17 08:23:20+02:00,2026-04-17 08:20:30+02:00,2026-04-17 08:17:00+02:00,2026-04-17 08:14:10+02:00,2026-04-17 08:12:00+02:00,2026-04-17 08:09:50+02:00,,,,,,,,,,Aulnay-sous-Bois,27,2026-04-17 08:10:02.694843+02:00
ELOI39,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),2026-04-17 09:04:33+02:00,2026-04-17 09:07:04+02:00,2026-04-17 09:08:48+02:00,,,,,,,,,,,,,,,,,,2026-04-17 09:11:06+02:00,2026-04-17 09:13:41+02:00,2026-04-17 09:15:26+02:00,2026-04-17 09:17:29+02:00,2026-04-17 09:19:16+02:00,2026-04-17 09:21:12+02:00,2026-04-17 09:24:02+02:00,2026-04-17 09:25:49+02:00,2026-04-17 09:27:23+02:00,2026-04-17 09:29:59+02:00,2026-04-17 09:32:00+02:00,2026-04-17 09:36:00+02:00,2026-04-17 09:41:10+02:00,2026-04-17 09:43:40+02:00,2026-04-17 09:46:50+02:00,2026-04-17 09:49:30+02:00,2026-04-17 09:51:40+02:00,2026-04-17 09:54:10+02:00,2026-04-17 09:57:30+02:00,2026-04-17 10:00:00+02:00,2026-04-17 10:02:20+02:00,2026-04-17 10:08:00+02:00,,,,,,Robinson,25,2026-04-17 08:10:02.694843+02:00
KLAC10,KLAC,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 09:19:12+02:00,2026-04-17 09:17:23+02:00,,2026-04-17 09:14:35+02:00,2026-04-17 09:12:40+02:00,2026-04-17 09:10:46+02:00,2026-04-17 09:08:54+02:00,2026-04-17 09:06:11+02:00,2026-04-17 09:04:23+02:00,2026-04-17 09:02:15+02:00,2026-04-17 09:00:19+02:00,2026-04-17 08:58:32+02:00,2026-04-17 08:55:54+02:00,2026-04-17 08:53:36+02:00,2026-04-17 08:52:01+02:00,2026-04-17 08:50:09+02:00,2026-04-17 08:47:47+02:00,2026-04-17 08:44:00+02:00,2026-04-17 08:38:20+02:00,2026-04-17 08:35:30+02:00,2026-04-17 08:32:00+02:00,2026-04-17 08:29:10+02:00,2026-04-17 08:27:00+02:00,2026-04-17 08:24:50+02:00,,,,,,2026-04-17 08:21:10+02:00,2026-04-17 08:18:00+02:00,2026-04-17 08:14:50+02:00,2026-04-17 08:11:00+02:00,Mitry - Claye,27,2026-04-17 08:10:02.694843+02:00
ELOI01,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,2026-04-17 08:11:06+02:00,2026-04-17 08:13:41+02:00,2026-04-17 08:15:26+02:00,2026-04-17 08:17:29+02:00,2026-04-17 08:19:16+02:00,2026-04-17 08:21:12+02:00,2026-04-17 08:24:02+02:00,2026-04-17 08:25:49+02:00,2026-04-17 08:27:23+02:00,2026-04-17 08:29:59+02:00,2026-04-17 08:32:00+02:00,2026-04-17 08:36:00+02:00,2026-04-17 08:41:10+02:00,2026-04-17 08:43:40+02:00,2026-04-17 08:46:50+02:00,2026-04-17 08:49:30+02:00,2026-04-17 08:51:40+02:00,2026-04-17 08:54:10+02:00,2026-04-17 08:57:30+02:00,2026-04-17 09:00:00+02:00,2026-04-17 09:02:20+02:00,2026-04-17 09:08:00+02:00,,,,,,Bourg-la-Reine,22,2026-04-17 08:10:02.694843+02:00
GUIZ19,GUIZ,Aulnay-sous-Bois,,,,,,,,,,,,,,2026-04-17 08:25:33+02:00,2026-04-17 08:27:48+02:00,2026-04-17 08:29:46+02:00,,2026-04-17 08:32:39+02:00,2026-04-17 08:34:25+02:00,2026-04-17 08:36:08+02:00,2026-04-17 08:38:17+02:00,2026-04-17 08:40:46+02:00,2026-04-17 08:42:31+02:00,2026-04-17 08:44:34+02:00,2026-04-17 08:46:21+02:00,2026-04-17 08:48:12+02:00,2026-04-17 08:51:02+02:00,2026-04-17 08:52:49+02:00,2026-04-17 08:54:23+02:00,2026-04-17 08:56:59+02:00,2026-04-17 08:59:00+02:00,2026-04-17 09:03:00+02:00,2026-04-17 09:08:10+02:00,2026-04-17 09:10:40+02:00,2026-04-17 09:13:50+02:00,2026-04-17 09:16:30+02:00,2026-04-17 09:18:40+02:00,,,,,,,,,,,Massy - Palaiseau,23,2026-04-17 08:10:02.694843+02:00
PPIT22,PPIT,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 09:58:03+02:00,2026-04-17 09:54:55+02:00,2026-04-17 09:52:57+02:00,2026-04-17 09:51:05+02:00,2026-04-17 09:49:08+02:00,2026-04-17 09:46:45+02:00,2026-04-17 09:44:24+02:00,2026-04-17 09:41:36+02:00,2026-04-17 09:39:36+02:00,2026-04-17 09:37:09+02:00,,,,2026-04-17 09:31:44+02:00,2026-04-17 09:29:49+02:00,,2026-04-17 09:26:54+02:00,2026-04-17 09:24:11+02:00,2026-04-17 09:22:23+02:00,2026-04-17 09:20:15+02:00,2026-04-17 09:18:19+02:00,2026-04-17 09:16:32+02:00,2026-04-17 09:13:54+02:00,2026-04-17 09:11:36+02:00,2026-04-17 09:10:01+02:00,2026-04-17 09:08:09+02:00,2026-04-17 09:05:47+02:00,2026-04-17 09:02:00+02:00,2026-04-17 08:56:20+02:00,2026-04-17 08:53:30+02:00,2026-04-17 08:50:00+02:00,2026-04-17 08:47:10+02:00,2026-04-17 08:45:00+02:00,2026-04-17 08:42:50+02:00,,,,,,2026-04-17 08:39:10+02:00,2026-04-17 08:36:00+02:00,2026-04-17 08:32:50+02:00,2026-04-17 08:29:00+02:00,Mitry - Claye,34,2026-04-17 08:10:02.694843+02:00
IVAN75,IVAN,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 08:07:50+02:00,2026-04-17 08:10:30+02:00,2026-04-17 08:12:40+02:00,2026-04-17 08:15:20+02:00,,,,,,2026-04-17 08:18:40+02:00,2026-04-17 08:21:30+02:00,2026-04-17 08:24:40+02:00,,Le Bourget,7,2026-04-17 08:10:02.694843+02:00
IVIS07,IVIS,Mitry - Claye,,,,,,,,,,,,,,2026-04-17 08:10:20+02:00,,,,2026-04-17 08:15:15+02:00,2026-04-17 08:17:06+02:00,,2026-04-17 08:20:07+02:00,2026-04-17 08:22:36+02:00,2026-04-17 08:24:26+02:00,2026-04-17 08:26:29+02:00,2026-04-17 08:28:16+02:00,2026-04-17 08:30:12+02:00,2026-04-17 08:33:02+02:00,2026-04-17 08:34:49+02:00,2026-04-17 08:36:23+02:00,2026-04-17 08:38:59+02:00,2026-04-17 08:41:00+02:00,2026-04-17 08:45:00+02:00,2026-04-17 08:50:10+02:00,2026-04-17 08:52:40+02:00,2026-04-17 08:55:50+02:00,2026-04-17 08:58:30+02:00,2026-04-17 09:00:40+02:00,2026-04-17 09:03:20+02:00,,,,,,2026-04-17 09:06:40+02:00,2026-04-17 09:09:30+02:00,2026-04-17 09:12:40+02:00,,Massy - Palaiseau,24,2026-04-17 08:10:02.694843+02:00
GUIZ03,GUIZ,Aulnay-sous-Bois,,,,,,,,,,,,,,,,,,,2026-04-17 08:10:25+02:00,2026-04-17 08:12:08+02:00,2026-04-17 08:14:17+02:00,2026-04-17 08:16:46+02:00,2026-04-17 08:18:31+02:00,2026-04-17 08:20:34+02:00,2026-04-17 08:22:21+02:00,2026-04-17 08:24:12+02:00,2026-04-17 08:27:02+02:00,2026-04-17 08:28:49+02:00,2026-04-17 08:30:23+02:00,2026-04-17 08:32:59+02:00,2026-04-17 08:35:00+02:00,2026-04-17 08:39:00+02:00,2026-04-17 08:44:10+02:00,2026-04-17 08:46:40+02:00,2026-04-17 08:49:50+02:00,2026-04-17 08:52:30+02:00,2026-04-17 08:54:40+02:00,,,,,,,,,,,La Croix de Berny,19,2026-04-17 08:10:02.694843+02:00
PAUL88,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 09:07:18+02:00,2026-04-17 09:04:10+02:00,2026-04-17 09:02:12+02:00,2026-04-17 09:00:20+02:00,2026-04-17 08:58:23+02:00,2026-04-17 08:56:00+02:00,,,,2026-04-17 08:50:09+02:00,,,,2026-04-17 08:43:34+02:00,2026-04-17 08:41:39+02:00,,2026-04-17 08:38:44+02:00,2026-04-17 08:36:01+02:00,2026-04-17 08:34:13+02:00,2026-04-17 08:32:05+02:00,2026-04-17 08:30:09+02:00,2026-04-17 08:28:27+02:00,2026-04-17 08:25:54+02:00,2026-04-17 08:23:36+02:00,2026-04-17 08:22:01+02:00,2026-04-17 08:20:09+02:00,2026-04-17 08:17:47+02:00,2026-04-17 08:14:00+02:00,2026-04-17 08:08:20+02:00,,,,,,,,,,,,,,,La Plaine Stade de France,22,2026-04-17 08:10:02.694843+02:00
GUIZ27,GUIZ,Aulnay-sous-Bois,,,,,,,,,,,,,,2026-04-17 08:37:33+02:00,2026-04-17 08:39:48+02:00,2026-04-17 08:41:46+02:00,,2026-04-17 08:44:39+02:00,2026-04-17 08:46:25+02:00,2026-04-17 08:48:08+02:00,2026-04-17 08:50:17+02:00,2026-04-17 08:52:46+02:00,2026-04-17 08:54:31+02:00,2026-04-17 08:56:34+02:00,2026-04-17 08:58:21+02:00,2026-04-17 09:00:12+02:00,2026-04-17 09:03:02+02:00,2026-04-17 09:04:49+02:00,2026-04-17 09:06:23+02:00,2026-04-17 09:08:59+02:00,2026-04-17 09:11:00+02:00,2026-04-17 09:15:00+02:00,2026-04-17 09:20:10+02:00,2026-04-17 09:22:40+02:00,2026-04-17 09:25:50+02:00,2026-04-17 09:28:30+02:00,2026-04-17 09:30:40+02:00,,,,,,,,,,,Massy - Palaiseau,23,2026-04-17 08:10:02.694843+02:00
EMMY29,EMMY,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-04-17 08:30:31+02:00,2026-04-17 08:32:45+02:00,2026-04-17 08:34:47+02:00,2026-04-17 08:37:21+02:00,2026-04-17 08:39:12+02:00,2026-04-17 08:41:44+02:00,,2026-04-17 08:44:54+02:00,2026-04-17 08:46:24+02:00,2026-04-17 08:48:40+02:00,2026-04-17 08:50:26+02:00,,2026-04-17 08:53:17+02:00,2026-04-17 08:55:46+02:00,2026-04-17 08:57:31+02:00,2026-04-17 08:59:34+02:00,2026-04-17 09:01:21+02:00,2026-04-17 09:03:12+02:00,2026-04-17 09:06:02+02:00,2026-04-17 09:07:49+02:00,2026-04-17 09:09:23+02:00,2026-04-17 09:11:59+02:00,2026-04-17 09:14:00+02:00,2026-04-17 09:18:00+02:00,2026-04-17 09:23:10+02:00,2026-04-17 09:25:40+02:00,2026-04-17 09:28:50+02:00,2026-04-17 09:31:30+02:00,2026-04-17 09:33:40+02:00,2026-04-17 09:36:10+02:00,2026-04-17 09:39:30+02:00,2026-04-17 09:42:00+02:00,2026-04-17 09:44:20+02:00,2026-04-17 09:50:00+02:00,,,,,,Orsay Ville,32,2026-04-17 08:10:02.694843+02:00
LORE74,LORE,Orsay-Ville,,,,,,,,,,2026-04-17 08:40:38+02:00,2026-04-17 08:38:17+02:00,2026-04-17 08:35:24+02:00,2026-04-17 08:33:19+02:00,2026-04-17 08:30:52+02:00,,2026-04-17 08:26:43+02:00,2026-04-17 08:24:59+02:00,2026-04-17 08:22:44+02:00,2026-04-17 08:20:49+02:00,,2026-04-17 08:17:54+02:00,2026-04-17 08:15:11+02:00,2026-04-17 08:13:23+02:00,2026-04-17 08:11:15+02:00,2026-04-17 08:09:19+02:00,2026-04-17 08:07:32+02:00,,,,,,,,,,,,,,,,,,,,,,Cité Universitaire,15,2026-04-17 08:10:02.694843+02:00
ELFE85,ELFE,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 08:12:00+02:00,2026-04-17 08:17:10+02:00,2026-04-17 08:19:40+02:00,2026-04-17 08:22:50+02:00,2026-04-17 08:25:30+02:00,2026-04-17 08:27:40+02:00,2026-04-17 08:30:10+02:00,2026-04-17 08:33:30+02:00,2026-04-17 08:36:00+02:00,2026-04-17 08:38:20+02:00,2026-04-17 08:44:00+02:00,,,,,,Gare du Nord,11,2026-04-17 08:10:02.694843+02:00
STIN86,STIN,Robinson,,2026-04-17 08:39:31+02:00,2026-04-17 08:37:46+02:00,,,,,,,,,,,,,,,,,,2026-04-17 08:35:49+02:00,2026-04-17 08:33:01+02:00,2026-04-17 08:31:23+02:00,2026-04-17 08:29:15+02:00,2026-04-17 08:27:19+02:00,2026-04-17 08:25:32+02:00,2026-04-17 08:22:54+02:00,2026-04-17 08:20:36+02:00,2026-04-17 08:19:01+02:00,2026-04-17 08:17:09+02:00,2026-04-17 08:14:47+02:00,2026-04-17 08:11:00+02:00,,,,,,,,,,,,,,,,Gare du Nord,14,2026-04-17 08:10:02.694843+02:00
ELFE93,ELFE,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 08:07:16+02:00,2026-04-17 08:09:12+02:00,2026-04-17 08:12:02+02:00,2026-04-17 08:13:49+02:00,2026-04-17 08:15:23+02:00,2026-04-17 08:17:59+02:00,2026-04-17 08:20:00+02:00,2026-04-17 08:24:00+02:00,2026-04-17 08:29:10+02:00,2026-04-17 08:31:40+02:00,2026-04-17 08:34:50+02:00,2026-04-17 08:37:30+02:00,2026-04-17 08:39:40+02:00,2026-04-17 08:42:10+02:00,2026-04-17 08:45:30+02:00,2026-04-17 08:48:00+02:00,2026-04-17 08:50:20+02:00,2026-04-17 08:56:00+02:00,,,,,,Gentilly,18,2026-04-17 08:10:02.694843+02:00
USER28,USER,Laplace,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 09:27:09+02:00,2026-04-17 09:25:27+02:00,2026-04-17 09:22:54+02:00,2026-04-17 09:20:36+02:00,2026-04-17 09:19:01+02:00,2026-04-17 09:17:09+02:00,2026-04-17 09:14:47+02:00,2026-04-17 09:11:00+02:00,2026-04-17 09:05:20+02:00,2026-04-17 09:02:30+02:00,2026-04-17 08:59:00+02:00,2026-04-17 08:56:10+02:00,2026-04-17 08:54:00+02:00,2026-04-17 08:51:50+02:00,2026-04-17 08:48:10+02:00,2026-04-17 08:45:20+02:00,2026-04-17 08:43:20+02:00,2026-04-17 08:38:00+02:00,2026-04-17 08:30:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),19,2026-04-17 08:10:02.694843+02:00
STRI20,STRI,Robinson,,2026-04-17 09:27:31+02:00,2026-04-17 09:25:46+02:00,,,,,,,,,,,,,,,,,,2026-04-17 09:23:49+02:00,2026-04-17 09:21:01+02:00,2026-04-17 09:19:23+02:00,2026-04-17 09:17:15+02:00,2026-04-17 09:15:19+02:00,2026-04-17 09:13:32+02:00,2026-04-17 09:10:54+02:00,2026-04-17 09:08:36+02:00,2026-04-17 09:07:01+02:00,2026-04-17 09:05:09+02:00,2026-04-17 09:02:47+02:00,2026-04-17 08:59:00+02:00,2026-04-17 08:53:20+02:00,2026-04-17 08:50:30+02:00,2026-04-17 08:47:00+02:00,2026-04-17 08:44:10+02:00,2026-04-17 08:42:00+02:00,2026-04-17 08:39:50+02:00,2026-04-17 08:36:10+02:00,2026-04-17 08:33:20+02:00,2026-04-17 08:31:20+02:00,2026-04-17 08:26:00+02:00,2026-04-17 08:18:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-04-17 08:10:02.694843+02:00
LORE90,LORE,Orsay-Ville,,,,,,,,,,2026-04-17 09:04:38+02:00,2026-04-17 09:02:17+02:00,2026-04-17 08:59:24+02:00,2026-04-17 08:57:19+02:00,2026-04-17 08:54:52+02:00,,2026-04-17 08:50:43+02:00,2026-04-17 08:48:59+02:00,2026-04-17 08:46:44+02:00,2026-04-17 08:44:49+02:00,,2026-04-17 08:41:54+02:00,2026-04-17 08:39:11+02:00,2026-04-17 08:37:23+02:00,2026-04-17 08:35:15+02:00,2026-04-17 08:33:19+02:00,2026-04-17 08:31:32+02:00,2026-04-17 08:28:54+02:00,2026-04-17 08:26:36+02:00,2026-04-17 08:25:01+02:00,2026-04-17 08:23:09+02:00,2026-04-17 08:20:47+02:00,2026-04-17 08:17:00+02:00,2026-04-17 08:11:20+02:00,,,,,,,,,,,,,,,La Plaine Stade de France,22,2026-04-17 08:10:02.694843+02:00
LORE42,LORE,Orsay-Ville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17 08:10:02.694843+02:00
EMIR97,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,2026-04-17 08:07:46+02:00,2026-04-17 08:09:31+02:00,2026-04-17 08:11:34+02:00,2026-04-17 08:13:21+02:00,2026-04-17 08:15:12+02:00,2026-04-17 08:18:02+02:00,2026-04-17 08:19:49+02:00,2026-04-17 08:21:23+02:00,2026-04-17 08:23:59+02:00,2026-04-17 08:26:00+02:00,2026-04-17 08:30:00+02:00,2026-04-17 08:35:10+02:00,2026-04-17 08:37:40+02:00,2026-04-17 08:40:50+02:00,2026-04-17 08:43:30+02:00,2026-04-17 08:45:40+02:00,2026-04-17 08:48:10+02:00,2026-04-17 08:51:30+02:00,2026-04-17 08:54:00+02:00,2026-04-17 08:56:20+02:00,2026-04-17 09:02:00+02:00,,,,,,Bagneux,21,2026-04-17 08:10:02.694843+02:00
PIER42,PIER,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 10:26:06+02:00,2026-04-17 10:22:58+02:00,2026-04-17 10:21:00+02:00,2026-04-17 10:19:08+02:00,2026-04-17 10:17:11+02:00,2026-04-17 10:14:48+02:00,2026-04-17 10:12:27+02:00,2026-04-17 10:09:34+02:00,2026-04-17 10:07:29+02:00,2026-04-17 10:05:02+02:00,,,,2026-04-17 09:59:37+02:00,2026-04-17 09:57:42+02:00,,2026-04-17 09:55:02+02:00,,,,,2026-04-17 09:49:32+02:00,2026-04-17 09:46:54+02:00,2026-04-17 09:44:36+02:00,2026-04-17 09:43:01+02:00,2026-04-17 09:41:09+02:00,2026-04-17 09:38:47+02:00,2026-04-17 09:35:00+02:00,2026-04-17 09:29:20+02:00,2026-04-17 09:26:30+02:00,2026-04-17 09:23:00+02:00,2026-04-17 09:20:10+02:00,2026-04-17 09:18:00+02:00,2026-04-17 09:15:50+02:00,2026-04-17 09:12:10+02:00,2026-04-17 09:09:20+02:00,2026-04-17 09:07:20+02:00,2026-04-17 09:02:00+02:00,2026-04-17 08:54:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),31,2026-04-17 08:10:02.694843+02:00
IVAN91,IVAN,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 08:09:02+02:00,2026-04-17 08:10:49+02:00,2026-04-17 08:12:23+02:00,2026-04-17 08:14:59+02:00,2026-04-17 08:17:00+02:00,2026-04-17 08:21:00+02:00,2026-04-17 08:26:10+02:00,2026-04-17 08:28:40+02:00,2026-04-17 08:31:50+02:00,2026-04-17 08:34:30+02:00,2026-04-17 08:36:40+02:00,2026-04-17 08:39:20+02:00,,,,,,2026-04-17 08:42:40+02:00,2026-04-17 08:45:30+02:00,2026-04-17 08:48:40+02:00,,Denfert-Rochereau,15,2026-04-17 08:10:02.694843+02:00
USER32,USER,Laplace,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 09:33:09+02:00,2026-04-17 09:31:27+02:00,2026-04-17 09:28:54+02:00,2026-04-17 09:26:36+02:00,2026-04-17 09:25:01+02:00,2026-04-17 09:23:09+02:00,2026-04-17 09:20:47+02:00,2026-04-17 09:17:00+02:00,2026-04-17 09:11:20+02:00,2026-04-17 09:08:30+02:00,2026-04-17 09:05:00+02:00,2026-04-17 09:02:10+02:00,2026-04-17 09:00:00+02:00,2026-04-17 08:57:50+02:00,2026-04-17 08:54:10+02:00,2026-04-17 08:51:20+02:00,2026-04-17 08:49:20+02:00,2026-04-17 08:44:00+02:00,2026-04-17 08:36:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),19,2026-04-17 08:10:02.694843+02:00
IVAN67,IVAN,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 08:09:30+02:00,2026-04-17 08:12:40+02:00,,Vert Galant,2,2026-04-17 08:10:02.694843+02:00
SORI40,SORI,Robinson,,2026-04-17 09:57:31+02:00,2026-04-17 09:55:46+02:00,,,,,,,,,,,,,,,,,,2026-04-17 09:53:49+02:00,2026-04-17 09:51:01+02:00,2026-04-17 09:49:23+02:00,2026-04-17 09:47:15+02:00,2026-04-17 09:45:19+02:00,2026-04-17 09:43:32+02:00,2026-04-17 09:40:54+02:00,2026-04-17 09:38:36+02:00,2026-04-17 09:37:01+02:00,2026-04-17 09:35:09+02:00,2026-04-17 09:32:47+02:00,2026-04-17 09:29:00+02:00,2026-04-17 09:23:20+02:00,2026-04-17 09:20:30+02:00,2026-04-17 09:17:00+02:00,2026-04-17 09:14:10+02:00,2026-04-17 09:12:00+02:00,2026-04-17 09:10:00+02:00,,,,,,2026-04-17 09:06:30+02:00,2026-04-17 09:03:00+02:00,2026-04-17 08:59:50+02:00,2026-04-17 08:56:00+02:00,Mitry - Claye,24,2026-04-17 08:10:02.694843+02:00
LORE82,LORE,Orsay-Ville,,,,,,,,,,2026-04-17 08:52:38+02:00,2026-04-17 08:50:17+02:00,2026-04-17 08:47:24+02:00,2026-04-17 08:45:19+02:00,2026-04-17 08:42:52+02:00,2026-04-17 08:40:12+02:00,2026-04-17 08:38:43+02:00,2026-04-17 08:36:59+02:00,2026-04-17 08:34:44+02:00,2026-04-17 08:32:49+02:00,2026-04-17 08:31:23+02:00,2026-04-17 08:29:54+02:00,2026-04-17 08:27:11+02:00,2026-04-17 08:25:23+02:00,2026-04-17 08:23:15+02:00,2026-04-17 08:21:19+02:00,2026-04-17 08:19:32+02:00,2026-04-17 08:16:54+02:00,2026-04-17 08:14:36+02:00,2026-04-17 08:13:01+02:00,2026-04-17 08:11:09+02:00,2026-04-17 08:08:47+02:00,,,,,,,,,,,,,,,,,Châtelet les Halles,22,2026-04-17 08:10:02.694843+02:00
GUIZ11,GUIZ,Aulnay-sous-Bois,,,,,,,,,,,,,,2026-04-17 08:13:33+02:00,2026-04-17 08:15:48+02:00,2026-04-17 08:17:46+02:00,,2026-04-17 08:20:39+02:00,2026-04-17 08:22:25+02:00,2026-04-17 08:24:08+02:00,2026-04-17 08:26:17+02:00,2026-04-17 08:28:46+02:00,2026-04-17 08:30:31+02:00,2026-04-17 08:32:34+02:00,2026-04-17 08:34:21+02:00,2026-04-17 08:36:12+02:00,2026-04-17 08:39:02+02:00,2026-04-17 08:40:49+02:00,2026-04-17 08:42:23+02:00,2026-04-17 08:44:59+02:00,2026-04-17 08:47:00+02:00,2026-04-17 08:51:00+02:00,2026-04-17 08:56:10+02:00,2026-04-17 08:58:40+02:00,2026-04-17 09:01:50+02:00,2026-04-17 09:04:30+02:00,2026-04-17 09:06:40+02:00,,,,,,,,,,,Massy - Palaiseau,23,2026-04-17 08:10:02.694843+02:00
ELOI09,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),2026-04-17 08:16:33+02:00,2026-04-17 08:19:04+02:00,2026-04-17 08:20:48+02:00,,,,,,,,,,,,,,,,,,2026-04-17 08:23:06+02:00,2026-04-17 08:25:41+02:00,2026-04-17 08:27:26+02:00,2026-04-17 08:29:29+02:00,2026-04-17 08:31:16+02:00,2026-04-17 08:33:12+02:00,2026-04-17 08:36:02+02:00,2026-04-17 08:37:49+02:00,2026-04-17 08:39:23+02:00,2026-04-17 08:41:59+02:00,2026-04-17 08:44:00+02:00,2026-04-17 08:48:00+02:00,2026-04-17 08:53:10+02:00,2026-04-17 08:55:40+02:00,2026-04-17 08:58:50+02:00,2026-04-17 09:01:30+02:00,2026-04-17 09:03:40+02:00,2026-04-17 09:06:10+02:00,2026-04-17 09:09:30+02:00,2026-04-17 09:12:00+02:00,2026-04-17 09:14:20+02:00,2026-04-17 09:20:00+02:00,,,,,,Robinson,25,2026-04-17 08:10:02.694843+02:00
PAUL48,PAUL,Saint-Rémy-lès-Chevreuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17 08:10:02.694843+02:00
PIER48,PIER,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 10:41:06+02:00,2026-04-17 10:37:58+02:00,2026-04-17 10:36:00+02:00,2026-04-17 10:34:08+02:00,2026-04-17 10:32:11+02:00,2026-04-17 10:29:48+02:00,2026-04-17 10:27:27+02:00,2026-04-17 10:24:34+02:00,2026-04-17 10:22:29+02:00,2026-04-17 10:20:02+02:00,,,,2026-04-17 10:14:37+02:00,2026-04-17 10:12:42+02:00,,2026-04-17 10:10:02+02:00,,,,,2026-04-17 10:04:32+02:00,2026-04-17 10:01:54+02:00,2026-04-17 09:59:36+02:00,2026-04-17 09:58:01+02:00,2026-04-17 09:56:09+02:00,2026-04-17 09:53:47+02:00,2026-04-17 09:50:00+02:00,2026-04-17 09:44:20+02:00,2026-04-17 09:41:30+02:00,2026-04-17 09:38:00+02:00,2026-04-17 09:35:10+02:00,2026-04-17 09:33:00+02:00,2026-04-17 09:30:50+02:00,2026-04-17 09:27:10+02:00,2026-04-17 09:23:10+02:00,2026-04-17 09:20:50+02:00,2026-04-17 09:14:40+02:00,2026-04-17 09:06:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),31,2026-04-17 08:10:02.694843+02:00
