mission,type_mission,destination,robinson,fontenay_aux_roses,sceaux,saint_remy_les_chevreuse,courcelle_sur_yvette,gif_sur_yvette,la_hacquiniere,bures_sur_yvette,orsay_ville,le_guichet,lozere,palaiseau_villebon,palaiseau,massy_palaiseau,massy_verrieres,les_baconnets,fontaine_michalon,antony,la_croix_de_berny,parc_de_sceaux,bourg_la_reine,bagneux,arcueil_cachan,laplace,gentilly,cite_universitaire,denfert_rochereau,port_royal,luxembourg,saint_michel_notre_dame,chatelet_les_halles,gare_du_nord,la_plaine_stade_de_france,la_courneuve_aubervilliers,le_bourget,drancy,le_blanc_mesnil,aulnay_sous_bois,sevran_beaudottes,villepinte,parc_des_expositions,aeroport_cdg_1_rer,aeroport_charles_de_gaulle_2,sevran_livry,vert_galant,villeparisis_mitry_le_neuf,mitry_claye,gare_depart,nb_arrets_desservis,date_observation
IVAN99,IVAN,Mitry - Claye,,,,2026-04-17 07:35:52+02:00,2026-04-17 07:38:53+02:00,2026-04-17 07:42:00+02:00,2026-04-17 07:43:56+02:00,2026-04-17 07:45:48+02:00,2026-04-17 07:48:18+02:00,2026-04-17 07:50:52+02:00,,,2026-04-17 07:55:18+02:00,2026-04-17 07:57:40+02:00,,,,2026-04-17 08:02:55+02:00,2026-04-17 08:04:46+02:00,,2026-04-17 08:07:37+02:00,2026-04-17 08:10:26+02:00,2026-04-17 08:12:06+02:00,2026-04-17 08:14:19+02:00,2026-04-17 08:16:06+02:00,2026-04-17 08:17:42+02:00,2026-04-17 08:20:22+02:00,2026-04-17 08:22:39+02:00,2026-04-17 08:24:13+02:00,2026-04-17 08:26:19+02:00,2026-04-17 08:28:39+02:00,2026-04-17 08:33:00+02:00,2026-04-17 08:38:10+02:00,2026-04-17 08:40:40+02:00,2026-04-17 08:43:50+02:00,2026-04-17 08:46:30+02:00,2026-04-17 08:48:40+02:00,2026-04-17 08:51:20+02:00,,,,,,2026-04-17 08:54:40+02:00,2026-04-17 08:57:30+02:00,2026-04-17 09:00:40+02:00,,Saint-Rémy-lès-Chevreuse,32,2026-04-17 07:20:02.692663+02:00
KLEE60,KLEE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 08:12:20+02:00,2026-04-17 08:10:16+02:00,,2026-04-17 08:07:23+02:00,2026-04-17 08:05:38+02:00,2026-04-17 08:03:54+02:00,2026-04-17 08:01:42+02:00,2026-04-17 07:59:04+02:00,2026-04-17 07:57:16+02:00,2026-04-17 07:55:08+02:00,2026-04-17 07:53:12+02:00,2026-04-17 07:51:15+02:00,2026-04-17 07:48:27+02:00,2026-04-17 07:46:39+02:00,2026-04-17 07:45:04+02:00,2026-04-17 07:42:42+02:00,2026-04-17 07:40:05+02:00,2026-04-17 07:36:58+02:00,2026-04-17 07:30:58+02:00,2026-04-17 07:28:28+02:00,,,,,,,,,,,,,,La Courneuve - Aubervilliers,19,2026-04-17 07:20:02.692663+02:00
STRI12,STRI,Robinson,,2026-04-17 09:15:21+02:00,2026-04-17 09:13:36+02:00,,,,,,,,,,,,,,,,,,2026-04-17 09:11:24+02:00,2026-04-17 09:08:51+02:00,2026-04-17 09:07:03+02:00,2026-04-17 09:04:55+02:00,2026-04-17 09:02:59+02:00,2026-04-17 09:01:02+02:00,2026-04-17 08:58:14+02:00,2026-04-17 08:56:26+02:00,2026-04-17 08:54:51+02:00,2026-04-17 08:52:29+02:00,2026-04-17 08:50:07+02:00,2026-04-17 08:47:00+02:00,2026-04-17 08:41:20+02:00,2026-04-17 08:38:30+02:00,2026-04-17 08:35:00+02:00,2026-04-17 08:32:10+02:00,2026-04-17 08:30:00+02:00,2026-04-17 08:27:50+02:00,2026-04-17 08:24:10+02:00,2026-04-17 08:21:20+02:00,2026-04-17 08:19:20+02:00,2026-04-17 08:14:00+02:00,2026-04-17 08:06:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-04-17 07:20:02.692663+02:00
PAUL96,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 09:19:18+02:00,2026-04-17 09:16:05+02:00,2026-04-17 09:14:07+02:00,2026-04-17 09:12:10+02:00,2026-04-17 09:09:53+02:00,2026-04-17 09:07:35+02:00,,,,2026-04-17 09:00:09+02:00,,,,2026-04-17 08:55:09+02:00,2026-04-17 08:53:14+02:00,,2026-04-17 08:50:19+02:00,2026-04-17 08:47:41+02:00,2026-04-17 08:45:53+02:00,2026-04-17 08:43:45+02:00,2026-04-17 08:41:54+02:00,2026-04-17 08:40:02+02:00,2026-04-17 08:37:14+02:00,2026-04-17 08:35:26+02:00,2026-04-17 08:33:51+02:00,2026-04-17 08:31:29+02:00,2026-04-17 08:29:07+02:00,2026-04-17 08:26:00+02:00,2026-04-17 08:20:20+02:00,2026-04-17 08:17:30+02:00,2026-04-17 08:14:00+02:00,2026-04-17 08:11:10+02:00,2026-04-17 08:09:00+02:00,2026-04-17 08:06:50+02:00,,,,,,2026-04-17 08:03:10+02:00,2026-04-17 08:00:00+02:00,2026-04-17 07:56:50+02:00,2026-04-17 07:53:00+02:00,Mitry - Claye,31,2026-04-17 07:20:02.692663+02:00
SOSI40,SOSI,Robinson,,2026-04-17 07:29:03+02:00,2026-04-17 07:27:23+02:00,,,,,,,,,,,,,,,,,,2026-04-17 07:25:21+02:00,2026-04-17 07:22:48+02:00,2026-04-17 07:21:10+02:00,2026-04-17 07:19:12+02:00,,,,,,,,,,,,,,,,,,,,,,,,Laplace,6,2026-04-17 07:20:02.692663+02:00
GUAD87,GUAD,Aulnay-sous-Bois,,,,,,,,,,,,,,2026-04-17 07:37:33+02:00,2026-04-17 07:39:38+02:00,2026-04-17 07:41:36+02:00,,2026-04-17 07:44:14+02:00,2026-04-17 07:46:10+02:00,2026-04-17 07:48:03+02:00,2026-04-17 07:49:57+02:00,2026-04-17 07:52:36+02:00,2026-04-17 07:54:16+02:00,2026-04-17 07:56:24+02:00,2026-04-17 07:58:11+02:00,2026-04-17 07:59:47+02:00,2026-04-17 08:02:22+02:00,2026-04-17 08:04:39+02:00,2026-04-17 08:06:13+02:00,2026-04-17 08:08:19+02:00,2026-04-17 08:10:39+02:00,2026-04-17 08:15:00+02:00,2026-04-17 08:20:10+02:00,2026-04-17 08:22:40+02:00,2026-04-17 08:25:50+02:00,2026-04-17 08:28:30+02:00,2026-04-17 08:30:40+02:00,,,,,,,,,,,Massy - Palaiseau,23,2026-04-17 07:20:02.692663+02:00
PLIC36,PLIC,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 07:40:29+02:00,2026-04-17 07:37:21+02:00,2026-04-17 07:35:28+02:00,2026-04-17 07:33:36+02:00,2026-04-17 07:31:29+02:00,2026-04-17 07:29:26+02:00,2026-04-17 07:27:20+02:00,2026-04-17 07:24:42+02:00,2026-04-17 07:22:52+02:00,2026-04-17 07:20:30+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Massy - Palaiseau,10,2026-04-17 07:20:02.692663+02:00
PUMA38,PUMA,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 07:55:28+02:00,2026-04-17 07:52:15+02:00,2026-04-17 07:50:22+02:00,2026-04-17 07:48:30+02:00,2026-04-17 07:46:13+02:00,2026-04-17 07:43:55+02:00,2026-04-17 07:41:34+02:00,2026-04-17 07:38:41+02:00,2026-04-17 07:36:36+02:00,2026-04-17 07:33:54+02:00,2026-04-17 07:31:38+02:00,2026-04-17 07:29:34+02:00,2026-04-17 07:28:00+02:00,2026-04-17 07:25:40+02:00,2026-04-17 07:23:55+02:00,2026-04-17 07:22:11+02:00,2026-04-17 07:19:59+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,Bourg-la-Reine,17,2026-04-17 07:20:02.692663+02:00
ELFE85,ELFE,Aéroport Charles de Gaulle 2 (Terminal 2),2026-04-17 07:40:33+02:00,2026-04-17 07:42:54+02:00,2026-04-17 07:44:38+02:00,,,,,,,,,,,,,,,,,,2026-04-17 07:46:36+02:00,2026-04-17 07:49:31+02:00,2026-04-17 07:51:11+02:00,2026-04-17 07:53:19+02:00,2026-04-17 07:55:06+02:00,2026-04-17 07:56:42+02:00,2026-04-17 07:59:22+02:00,2026-04-17 08:01:39+02:00,2026-04-17 08:03:13+02:00,2026-04-17 08:05:19+02:00,2026-04-17 08:07:39+02:00,2026-04-17 08:12:00+02:00,2026-04-17 08:17:10+02:00,2026-04-17 08:19:40+02:00,2026-04-17 08:22:50+02:00,2026-04-17 08:25:30+02:00,2026-04-17 08:27:40+02:00,2026-04-17 08:30:10+02:00,2026-04-17 08:33:30+02:00,2026-04-17 08:36:00+02:00,2026-04-17 08:38:20+02:00,2026-04-17 08:44:00+02:00,,,,,,Robinson,25,2026-04-17 07:20:02.692663+02:00
KLEE92,KLEE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 08:55:07+02:00,2026-04-17 08:53:03+02:00,,2026-04-17 08:50:10+02:00,2026-04-17 08:48:25+02:00,2026-04-17 08:46:41+02:00,2026-04-17 08:44:29+02:00,2026-04-17 08:41:51+02:00,2026-04-17 08:40:03+02:00,2026-04-17 08:37:55+02:00,2026-04-17 08:35:59+02:00,2026-04-17 08:34:02+02:00,2026-04-17 08:31:14+02:00,2026-04-17 08:29:26+02:00,2026-04-17 08:27:51+02:00,2026-04-17 08:25:29+02:00,2026-04-17 08:23:07+02:00,2026-04-17 08:20:00+02:00,2026-04-17 08:14:20+02:00,2026-04-17 08:11:30+02:00,2026-04-17 08:08:00+02:00,2026-04-17 08:05:10+02:00,2026-04-17 08:03:00+02:00,2026-04-17 08:00:50+02:00,,,,,,2026-04-17 07:57:10+02:00,2026-04-17 07:54:00+02:00,2026-04-17 07:50:50+02:00,2026-04-17 07:47:00+02:00,Mitry - Claye,27,2026-04-17 07:20:02.692663+02:00
GUIZ11,GUIZ,Aulnay-sous-Bois,,,,,,,,,,,,,,2026-04-17 08:13:33+02:00,2026-04-17 08:15:38+02:00,2026-04-17 08:17:36+02:00,,2026-04-17 08:20:14+02:00,2026-04-17 08:22:10+02:00,2026-04-17 08:24:03+02:00,2026-04-17 08:25:57+02:00,2026-04-17 08:28:36+02:00,2026-04-17 08:30:16+02:00,2026-04-17 08:32:24+02:00,2026-04-17 08:34:11+02:00,2026-04-17 08:35:47+02:00,2026-04-17 08:38:22+02:00,2026-04-17 08:40:39+02:00,2026-04-17 08:42:13+02:00,2026-04-17 08:44:19+02:00,2026-04-17 08:46:39+02:00,2026-04-17 08:51:00+02:00,2026-04-17 08:56:10+02:00,2026-04-17 08:58:40+02:00,2026-04-17 09:01:50+02:00,2026-04-17 09:04:30+02:00,2026-04-17 09:06:40+02:00,,,,,,,,,,,Massy - Palaiseau,23,2026-04-17 07:20:02.692663+02:00
STIN78,STIN,Robinson,,2026-04-17 08:27:21+02:00,2026-04-17 08:25:36+02:00,,,,,,,,,,,,,,,,,,2026-04-17 08:23:24+02:00,2026-04-17 08:20:51+02:00,2026-04-17 08:19:03+02:00,2026-04-17 08:16:55+02:00,2026-04-17 08:14:59+02:00,2026-04-17 08:13:02+02:00,2026-04-17 08:10:14+02:00,2026-04-17 08:08:26+02:00,2026-04-17 08:06:51+02:00,2026-04-17 08:04:29+02:00,2026-04-17 08:00:56+02:00,2026-04-17 07:59:00+02:00,2026-04-17 07:53:20+02:00,2026-04-17 07:50:30+02:00,2026-04-17 07:47:00+02:00,2026-04-17 07:44:10+02:00,2026-04-17 07:42:00+02:00,2026-04-17 07:39:50+02:00,2026-04-17 07:36:10+02:00,2026-04-17 07:33:20+02:00,2026-04-17 07:31:20+02:00,2026-04-17 07:26:00+02:00,,,,,,Aéroport CDG 1 (Terminal 3) - RER,24,2026-04-17 07:20:02.692663+02:00
LORE74,LORE,Orsay-Ville,,,,,,,,,,2026-04-17 08:40:13+02:00,2026-04-17 08:37:52+02:00,2026-04-17 08:34:59+02:00,2026-04-17 08:32:54+02:00,2026-04-17 08:29:42+02:00,,2026-04-17 08:26:23+02:00,2026-04-17 08:24:39+02:00,2026-04-17 08:22:19+02:00,2026-04-17 08:20:24+02:00,,2026-04-17 08:17:29+02:00,2026-04-17 08:14:51+02:00,2026-04-17 08:13:03+02:00,2026-04-17 08:10:55+02:00,2026-04-17 08:08:59+02:00,2026-04-17 08:07:02+02:00,2026-04-17 08:04:14+02:00,2026-04-17 08:02:26+02:00,2026-04-17 08:00:51+02:00,2026-04-17 07:58:29+02:00,2026-04-17 07:55:33+02:00,2026-04-17 07:53:00+02:00,2026-04-17 07:47:20+02:00,2026-04-17 07:44:30+02:00,2026-04-17 07:41:00+02:00,2026-04-17 07:38:10+02:00,2026-04-17 07:36:00+02:00,2026-04-17 07:33:50+02:00,2026-04-17 07:30:10+02:00,2026-04-17 07:27:20+02:00,2026-04-17 07:25:20+02:00,2026-04-17 07:20:00+02:00,,,,,,Aéroport CDG 1 (Terminal 3) - RER,31,2026-04-17 07:20:02.692663+02:00
KOCQ32,KOCQ,Massy-Palaiseau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17 07:20:02.692663+02:00
LORD16,LORD,Orsay-Ville,,,,,,,,,,2026-04-17 09:40:13+02:00,2026-04-17 09:37:52+02:00,2026-04-17 09:34:59+02:00,2026-04-17 09:32:54+02:00,2026-04-17 09:29:42+02:00,,2026-04-17 09:26:23+02:00,2026-04-17 09:24:39+02:00,2026-04-17 09:22:19+02:00,2026-04-17 09:20:24+02:00,,2026-04-17 09:17:29+02:00,2026-04-17 09:14:51+02:00,2026-04-17 09:13:03+02:00,2026-04-17 09:10:55+02:00,2026-04-17 09:08:59+02:00,2026-04-17 09:07:02+02:00,2026-04-17 09:04:14+02:00,2026-04-17 09:02:26+02:00,2026-04-17 09:00:51+02:00,2026-04-17 08:58:29+02:00,2026-04-17 08:56:07+02:00,2026-04-17 08:53:00+02:00,2026-04-17 08:47:20+02:00,2026-04-17 08:44:30+02:00,2026-04-17 08:41:00+02:00,2026-04-17 08:38:10+02:00,2026-04-17 08:36:00+02:00,2026-04-17 08:33:50+02:00,2026-04-17 08:30:10+02:00,2026-04-17 08:27:20+02:00,2026-04-17 08:25:20+02:00,2026-04-17 08:20:00+02:00,2026-04-17 08:12:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-17 07:20:02.692663+02:00
IVAN67,IVAN,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:19:32+02:00,2026-04-17 07:22:21+02:00,2026-04-17 07:24:01+02:00,2026-04-17 07:26:14+02:00,2026-04-17 07:28:01+02:00,2026-04-17 07:29:37+02:00,2026-04-17 07:32:17+02:00,2026-04-17 07:34:34+02:00,2026-04-17 07:36:08+02:00,2026-04-17 07:38:14+02:00,2026-04-17 07:40:34+02:00,2026-04-17 07:45:00+02:00,2026-04-17 07:50:10+02:00,2026-04-17 07:52:40+02:00,2026-04-17 07:55:50+02:00,2026-04-17 07:58:30+02:00,2026-04-17 08:00:40+02:00,2026-04-17 08:03:20+02:00,,,,,,2026-04-17 08:06:40+02:00,2026-04-17 08:09:30+02:00,2026-04-17 08:12:40+02:00,,Bourg-la-Reine,21,2026-04-17 07:20:02.692663+02:00
ELFE69,ELFE,Aéroport Charles de Gaulle 2 (Terminal 2),,,2026-04-17 07:20:03+02:00,,,,,,,,,,,,,,,,,,2026-04-17 07:22:01+02:00,2026-04-17 07:24:56+02:00,2026-04-17 07:26:36+02:00,2026-04-17 07:28:44+02:00,2026-04-17 07:30:31+02:00,2026-04-17 07:32:07+02:00,2026-04-17 07:34:47+02:00,2026-04-17 07:37:04+02:00,2026-04-17 07:38:38+02:00,2026-04-17 07:40:44+02:00,2026-04-17 07:43:04+02:00,2026-04-17 07:48:00+02:00,2026-04-17 07:53:10+02:00,2026-04-17 07:55:40+02:00,2026-04-17 07:58:50+02:00,2026-04-17 08:01:30+02:00,2026-04-17 08:03:40+02:00,2026-04-17 08:06:10+02:00,2026-04-17 08:09:30+02:00,2026-04-17 08:12:00+02:00,2026-04-17 08:14:20+02:00,2026-04-17 08:20:00+02:00,,,,,,Sceaux,23,2026-04-17 07:20:02.692663+02:00
ECCO45,ECCO,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:23:10+02:00,2026-04-17 07:25:50+02:00,2026-04-17 07:28:00+02:00,2026-04-17 07:30:30+02:00,2026-04-17 07:33:50+02:00,2026-04-17 07:36:20+02:00,2026-04-17 07:38:40+02:00,2026-04-17 07:44:20+02:00,,,,,,Le Bourget,8,2026-04-17 07:20:02.692663+02:00
STIN70,STIN,Robinson,,2026-04-17 08:15:25+02:00,2026-04-17 08:13:40+02:00,,,,,,,,,,,,,,,,,,2026-04-17 08:11:28+02:00,2026-04-17 08:08:55+02:00,2026-04-17 08:07:07+02:00,2026-04-17 08:04:59+02:00,2026-04-17 08:03:03+02:00,2026-04-17 08:01:06+02:00,2026-04-17 07:58:18+02:00,2026-04-17 07:56:30+02:00,2026-04-17 07:54:55+02:00,2026-04-17 07:52:33+02:00,2026-04-17 07:50:47+02:00,2026-04-17 07:47:40+02:00,2026-04-17 07:42:00+02:00,2026-04-17 07:39:10+02:00,2026-04-17 07:35:40+02:00,2026-04-17 07:32:50+02:00,2026-04-17 07:30:40+02:00,2026-04-17 07:28:30+02:00,2026-04-17 07:24:50+02:00,2026-04-17 07:22:00+02:00,,,,,,,,Villepinte,22,2026-04-17 07:20:02.692663+02:00
LORE82,LORE,Orsay-Ville,,,,,,,,,,2026-04-17 08:52:13+02:00,2026-04-17 08:49:52+02:00,2026-04-17 08:46:59+02:00,2026-04-17 08:44:54+02:00,2026-04-17 08:41:42+02:00,,2026-04-17 08:38:23+02:00,2026-04-17 08:36:39+02:00,2026-04-17 08:34:19+02:00,2026-04-17 08:32:24+02:00,,2026-04-17 08:29:29+02:00,2026-04-17 08:26:51+02:00,2026-04-17 08:25:03+02:00,2026-04-17 08:22:55+02:00,2026-04-17 08:20:59+02:00,2026-04-17 08:19:02+02:00,2026-04-17 08:16:14+02:00,2026-04-17 08:14:26+02:00,2026-04-17 08:12:51+02:00,2026-04-17 08:10:29+02:00,2026-04-17 08:08:07+02:00,2026-04-17 08:05:00+02:00,2026-04-17 07:59:20+02:00,2026-04-17 07:56:30+02:00,2026-04-17 07:53:00+02:00,2026-04-17 07:50:10+02:00,2026-04-17 07:48:00+02:00,2026-04-17 07:45:50+02:00,2026-04-17 07:42:10+02:00,2026-04-17 07:39:20+02:00,2026-04-17 07:37:20+02:00,2026-04-17 07:32:00+02:00,2026-04-17 07:24:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-17 07:20:02.692663+02:00
PAUL72,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 08:43:08+02:00,2026-04-17 08:39:55+02:00,2026-04-17 08:38:02+02:00,2026-04-17 08:36:10+02:00,2026-04-17 08:33:53+02:00,2026-04-17 08:31:35+02:00,,,,2026-04-17 08:24:09+02:00,,,,2026-04-17 08:19:09+02:00,2026-04-17 08:17:14+02:00,,2026-04-17 08:14:19+02:00,2026-04-17 08:11:41+02:00,2026-04-17 08:09:53+02:00,2026-04-17 08:07:45+02:00,2026-04-17 08:05:54+02:00,2026-04-17 08:04:02+02:00,2026-04-17 08:01:14+02:00,2026-04-17 07:59:26+02:00,2026-04-17 07:57:51+02:00,2026-04-17 07:55:29+02:00,2026-04-17 07:52:14+02:00,2026-04-17 07:50:00+02:00,2026-04-17 07:44:20+02:00,2026-04-17 07:41:30+02:00,2026-04-17 07:38:00+02:00,2026-04-17 07:35:10+02:00,2026-04-17 07:33:00+02:00,2026-04-17 07:30:50+02:00,,,,,,2026-04-17 07:27:10+02:00,2026-04-17 07:24:00+02:00,2026-04-17 07:20:50+02:00,,Villeparisis - Mitry-le-Neuf,30,2026-04-17 07:20:02.692663+02:00
EMIR73,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,2026-04-17 07:25:25+02:00,2026-04-17 07:27:16+02:00,,2026-04-17 07:30:02+02:00,2026-04-17 07:32:41+02:00,2026-04-17 07:34:21+02:00,2026-04-17 07:36:29+02:00,2026-04-17 07:38:16+02:00,2026-04-17 07:39:52+02:00,2026-04-17 07:42:27+02:00,2026-04-17 07:44:44+02:00,2026-04-17 07:46:18+02:00,2026-04-17 07:48:24+02:00,2026-04-17 07:50:44+02:00,2026-04-17 07:55:05+02:00,2026-04-17 08:00:15+02:00,2026-04-17 08:02:45+02:00,2026-04-17 08:05:55+02:00,2026-04-17 08:08:35+02:00,2026-04-17 08:10:45+02:00,2026-04-17 08:13:15+02:00,2026-04-17 08:16:35+02:00,2026-04-17 08:19:05+02:00,2026-04-17 08:21:25+02:00,2026-04-17 08:27:05+02:00,,,,,,Antony,24,2026-04-17 07:25:02.064040+02:00
PAGE06,PAGE,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 09:31:08+02:00,2026-04-17 09:27:55+02:00,2026-04-17 09:26:02+02:00,2026-04-17 09:24:10+02:00,2026-04-17 09:21:53+02:00,2026-04-17 09:19:35+02:00,,,,2026-04-17 09:12:09+02:00,,,,2026-04-17 09:07:09+02:00,2026-04-17 09:05:14+02:00,,2026-04-17 09:02:19+02:00,2026-04-17 08:59:41+02:00,2026-04-17 08:57:53+02:00,2026-04-17 08:55:45+02:00,2026-04-17 08:53:54+02:00,2026-04-17 08:52:02+02:00,2026-04-17 08:49:14+02:00,2026-04-17 08:47:26+02:00,2026-04-17 08:45:51+02:00,2026-04-17 08:43:29+02:00,2026-04-17 08:41:07+02:00,2026-04-17 08:38:00+02:00,2026-04-17 08:32:20+02:00,2026-04-17 08:29:30+02:00,2026-04-17 08:26:00+02:00,2026-04-17 08:23:10+02:00,2026-04-17 08:21:00+02:00,2026-04-17 08:18:50+02:00,,,,,,2026-04-17 08:15:10+02:00,2026-04-17 08:12:00+02:00,2026-04-17 08:08:50+02:00,2026-04-17 08:05:00+02:00,Mitry - Claye,31,2026-04-17 07:20:02.692663+02:00
LORD08,LORD,Orsay-Ville,,,,,,,,,,2026-04-17 09:28:13+02:00,2026-04-17 09:25:52+02:00,2026-04-17 09:22:59+02:00,2026-04-17 09:20:54+02:00,2026-04-17 09:17:42+02:00,,2026-04-17 09:14:23+02:00,2026-04-17 09:12:39+02:00,2026-04-17 09:10:19+02:00,2026-04-17 09:08:24+02:00,,2026-04-17 09:05:29+02:00,2026-04-17 09:02:51+02:00,2026-04-17 09:01:03+02:00,2026-04-17 08:58:55+02:00,2026-04-17 08:56:59+02:00,2026-04-17 08:55:02+02:00,2026-04-17 08:52:14+02:00,2026-04-17 08:50:26+02:00,2026-04-17 08:48:51+02:00,2026-04-17 08:46:29+02:00,2026-04-17 08:44:07+02:00,2026-04-17 08:41:00+02:00,2026-04-17 08:35:20+02:00,2026-04-17 08:32:30+02:00,2026-04-17 08:29:00+02:00,2026-04-17 08:26:10+02:00,2026-04-17 08:24:00+02:00,2026-04-17 08:21:50+02:00,2026-04-17 08:18:10+02:00,2026-04-17 08:15:20+02:00,2026-04-17 08:13:20+02:00,2026-04-17 08:08:00+02:00,2026-04-17 08:00:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-17 07:20:02.692663+02:00
LORE90,LORE,Orsay-Ville,,,,,,,,,,2026-04-17 09:04:13+02:00,2026-04-17 09:01:52+02:00,2026-04-17 08:58:59+02:00,2026-04-17 08:56:54+02:00,2026-04-17 08:53:42+02:00,,2026-04-17 08:50:23+02:00,2026-04-17 08:48:39+02:00,2026-04-17 08:46:19+02:00,2026-04-17 08:44:24+02:00,,2026-04-17 08:41:29+02:00,2026-04-17 08:38:51+02:00,2026-04-17 08:37:03+02:00,2026-04-17 08:34:55+02:00,2026-04-17 08:32:59+02:00,2026-04-17 08:31:02+02:00,2026-04-17 08:28:14+02:00,2026-04-17 08:26:26+02:00,2026-04-17 08:24:51+02:00,2026-04-17 08:22:29+02:00,2026-04-17 08:20:07+02:00,2026-04-17 08:17:00+02:00,2026-04-17 08:11:20+02:00,2026-04-17 08:08:30+02:00,2026-04-17 08:05:00+02:00,2026-04-17 08:02:10+02:00,2026-04-17 08:00:00+02:00,2026-04-17 07:57:50+02:00,2026-04-17 07:54:10+02:00,2026-04-17 07:51:20+02:00,2026-04-17 07:49:20+02:00,2026-04-17 07:44:00+02:00,2026-04-17 07:36:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-17 07:20:02.692663+02:00
IVAN91,IVAN,Mitry - Claye,,,,2026-04-17 07:23:52+02:00,2026-04-17 07:26:53+02:00,2026-04-17 07:30:00+02:00,2026-04-17 07:31:56+02:00,2026-04-17 07:33:48+02:00,2026-04-17 07:36:18+02:00,2026-04-17 07:38:52+02:00,,,2026-04-17 07:43:18+02:00,2026-04-17 07:45:40+02:00,,,,2026-04-17 07:50:55+02:00,2026-04-17 07:52:46+02:00,,2026-04-17 07:55:37+02:00,2026-04-17 07:58:26+02:00,2026-04-17 08:00:06+02:00,2026-04-17 08:02:19+02:00,2026-04-17 08:04:06+02:00,2026-04-17 08:05:42+02:00,2026-04-17 08:08:22+02:00,2026-04-17 08:10:39+02:00,2026-04-17 08:12:13+02:00,2026-04-17 08:14:19+02:00,2026-04-17 08:16:39+02:00,2026-04-17 08:21:00+02:00,2026-04-17 08:26:10+02:00,2026-04-17 08:28:40+02:00,2026-04-17 08:31:50+02:00,2026-04-17 08:34:30+02:00,2026-04-17 08:36:40+02:00,2026-04-17 08:39:20+02:00,,,,,,2026-04-17 08:42:40+02:00,2026-04-17 08:45:30+02:00,2026-04-17 08:48:40+02:00,,Saint-Rémy-lès-Chevreuse,32,2026-04-17 07:20:02.692663+02:00
EMIR73,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,2026-04-17 07:21:17+02:00,2026-04-17 07:22:52+02:00,2026-04-17 07:24:53+02:00,2026-04-17 07:26:44+02:00,,2026-04-17 07:29:30+02:00,2026-04-17 07:32:09+02:00,2026-04-17 07:33:49+02:00,2026-04-17 07:35:57+02:00,2026-04-17 07:37:44+02:00,2026-04-17 07:39:20+02:00,2026-04-17 07:41:55+02:00,2026-04-17 07:44:12+02:00,2026-04-17 07:45:46+02:00,2026-04-17 07:47:52+02:00,2026-04-17 07:50:12+02:00,2026-04-17 07:54:33+02:00,2026-04-17 07:59:43+02:00,2026-04-17 08:02:13+02:00,2026-04-17 08:05:23+02:00,2026-04-17 08:08:03+02:00,2026-04-17 08:10:13+02:00,2026-04-17 08:12:43+02:00,2026-04-17 08:16:03+02:00,2026-04-17 08:18:33+02:00,2026-04-17 08:20:53+02:00,2026-04-17 08:26:33+02:00,,,,,,Les Baconnets,26,2026-04-17 07:20:02.692663+02:00
LORE42,LORE,Orsay-Ville,,,,,,,,,,2026-04-17 07:51:55+02:00,2026-04-17 07:49:34+02:00,2026-04-17 07:46:41+02:00,2026-04-17 07:44:36+02:00,2026-04-17 07:41:24+02:00,,2026-04-17 07:38:05+02:00,2026-04-17 07:36:21+02:00,2026-04-17 07:34:01+02:00,2026-04-17 07:32:06+02:00,,2026-04-17 07:29:11+02:00,2026-04-17 07:26:33+02:00,2026-04-17 07:24:45+02:00,2026-04-17 07:22:37+02:00,2026-04-17 07:20:41+02:00,2026-04-17 07:18:44+02:00,,,,,,,,,,,,,,,,,,,,,,Cité Universitaire,15,2026-04-17 07:20:02.692663+02:00
GEDO43,GEDO,Aulnay-sous-Bois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:21:14+02:00,2026-04-17 07:23:24+02:00,,,,,,,,,,,Drancy,2,2026-04-17 07:20:02.692663+02:00
